2025-08-23 07:39:57,882 - __main__ - INFO - Starting Telegram bot...
2025-08-23 07:40:43,187 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:40:53,373 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:41:03,569 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:41:07,743 - translator - INFO - Successfully translated 83 lines
2025-08-23 07:41:08,319 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/editMessageText "HTTP/1.1 200 OK"
2025-08-23 07:41:08,510 - document_generator - INFO - Arabic fonts registered successfully: DejaVuSans
2025-08-23 07:41:08,744 - document_generator - INFO - Created simple bilingual PDF with 83 translation pairs
2025-08-23 07:41:08,947 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/editMessageText "HTTP/1.1 200 OK"
2025-08-23 07:41:09,151 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/editMessageText "HTTP/1.1 200 OK"
2025-08-23 07:41:09,756 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/sendDocument "HTTP/1.1 200 OK"
2025-08-23 07:41:09,950 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/deleteMessage "HTTP/1.1 200 OK"
2025-08-23 07:41:09,950 - bot_handlers - INFO - Successfully processed document for user 2018954602 in format bilingual_pdf
2025-08-23 07:41:09,951 - utils - INFO - Cleaned up file: /tmp/telegram_bot/ac160da14921494c9d1eb823fe9ccbf0.pdf
2025-08-23 07:41:09,951 - utils - INFO - Cleaned up file: /tmp/telegram_bot/bilingual_cfd247aa3aad469aaeca921eca267c69.pdf
2025-08-23 07:41:13,756 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:41:23,943 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:41:34,132 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:41:44,326 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:41:54,515 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:42:04,702 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:42:14,891 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:42:25,078 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:42:35,267 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:42:45,456 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:42:55,644 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:43:05,832 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:43:16,019 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:43:26,204 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:46:25,821 - __main__ - INFO - Starting Telegram bot...
2025-08-23 07:46:26,461 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getMe "HTTP/1.1 200 OK"
2025-08-23 07:46:26,647 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/deleteWebhook "HTTP/1.1 200 OK"
2025-08-23 07:46:26,648 - telegram.ext.Application - INFO - Application started
2025-08-23 07:46:28,537 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:46:28,539 - bot_handlers - INFO - Skipping mandatory channel subscription check for user 2018954602
2025-08-23 07:46:28,749 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/sendMessage "HTTP/1.1 200 OK"
2025-08-23 07:46:28,962 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/editMessageText "HTTP/1.1 200 OK"
2025-08-23 07:46:29,148 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getFile "HTTP/1.1 200 OK"
2025-08-23 07:46:29,518 - httpx - INFO - HTTP Request: GET https://api.telegram.org/file/bot7597594995%3AAAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/documents/file_3.pdf "HTTP/1.1 200 OK"
2025-08-23 07:46:30,247 - bot_handlers - INFO - Downloaded file: فيزياء النفط.pdf -> /tmp/telegram_bot/d7fda7ec1dae4902af5da001b7381c89.pdf
2025-08-23 07:46:30,453 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/editMessageText "HTTP/1.1 200 OK"
2025-08-23 07:46:30,468 - pdfminer.pdfinterp - WARNING - Cannot set gray non-stroke color because /'P21' is an invalid float value
2025-08-23 07:46:30,495 - pdfminer.pdfinterp - WARNING - Cannot set gray non-stroke color because /'P29' is an invalid float value
2025-08-23 07:46:30,537 - pdfminer.pdfinterp - WARNING - Cannot set gray non-stroke color because /'P37' is an invalid float value
2025-08-23 07:46:30,812 - file_handlers - INFO - Extracted 83 lines from PDF
2025-08-23 07:46:31,014 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/editMessageText "HTTP/1.1 200 OK"
2025-08-23 07:46:31,213 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/editMessageText "HTTP/1.1 200 OK"
2025-08-23 07:46:32,667 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:46:32,861 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/answerCallbackQuery "HTTP/1.1 200 OK"
2025-08-23 07:46:33,064 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/editMessageText "HTTP/1.1 200 OK"
2025-08-23 07:46:33,267 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/editMessageText "HTTP/1.1 200 OK"
2025-08-23 07:46:33,969 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/editMessageText "HTTP/1.1 200 OK"
2025-08-23 07:46:42,855 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:46:53,042 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:47:03,232 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:47:13,433 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:47:23,620 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:47:28,815 - translator - INFO - Successfully translated 83 lines
2025-08-23 07:47:29,398 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/editMessageText "HTTP/1.1 200 OK"
2025-08-23 07:47:29,521 - document_generator - INFO - Arabic fonts registered successfully: DejaVuSans
2025-08-23 07:47:29,895 - document_generator - INFO - Created simple bilingual PDF with 83 translation pairs
2025-08-23 07:47:30,163 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/editMessageText "HTTP/1.1 200 OK"
2025-08-23 07:47:30,455 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/editMessageText "HTTP/1.1 200 OK"
2025-08-23 07:47:31,145 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/sendDocument "HTTP/1.1 200 OK"
2025-08-23 07:47:31,364 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/deleteMessage "HTTP/1.1 200 OK"
2025-08-23 07:47:31,372 - bot_handlers - INFO - Successfully processed document for user 2018954602 in format bilingual_pdf
2025-08-23 07:47:31,372 - utils - INFO - Cleaned up file: /tmp/telegram_bot/d7fda7ec1dae4902af5da001b7381c89.pdf
2025-08-23 07:47:31,372 - utils - INFO - Cleaned up file: /tmp/telegram_bot/bilingual_df5eebd45aac45fbae3e208a1903735e.pdf
2025-08-23 07:47:33,811 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:47:43,997 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:47:54,181 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:48:04,367 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:48:14,565 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:48:24,750 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:48:34,936 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:49:04,740 - __main__ - INFO - Starting Telegram bot...
2025-08-23 07:49:05,340 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getMe "HTTP/1.1 200 OK"
2025-08-23 07:49:05,528 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/deleteWebhook "HTTP/1.1 200 OK"
2025-08-23 07:49:05,530 - telegram.ext.Application - INFO - Application started
2025-08-23 07:49:16,088 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:49:26,274 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:49:36,459 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:49:46,649 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:49:56,835 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:50:07,022 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:50:17,209 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:50:27,394 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:50:37,579 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:50:47,766 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:50:55,601 - __main__ - INFO - Starting Telegram bot...
2025-08-23 07:50:56,209 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getMe "HTTP/1.1 200 OK"
2025-08-23 07:50:56,395 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/deleteWebhook "HTTP/1.1 200 OK"
2025-08-23 07:50:56,397 - telegram.ext.Application - INFO - Application started
2025-08-23 07:51:00,055 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:51:00,056 - bot_handlers - INFO - Skipping mandatory channel subscription check for user 2018954602
2025-08-23 07:51:00,264 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/sendMessage "HTTP/1.1 200 OK"
2025-08-23 07:51:00,466 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/editMessageText "HTTP/1.1 200 OK"
2025-08-23 07:51:00,652 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getFile "HTTP/1.1 200 OK"
2025-08-23 07:51:01,022 - httpx - INFO - HTTP Request: GET https://api.telegram.org/file/bot7597594995%3AAAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/documents/file_3.pdf "HTTP/1.1 200 OK"
2025-08-23 07:51:01,757 - bot_handlers - INFO - Downloaded file: فيزياء النفط.pdf -> /tmp/telegram_bot/77317cc00d794938a0374581473298ce.pdf
2025-08-23 07:51:01,958 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/editMessageText "HTTP/1.1 200 OK"
2025-08-23 07:51:01,975 - pdfminer.pdfinterp - WARNING - Cannot set gray non-stroke color because /'P21' is an invalid float value
2025-08-23 07:51:02,005 - pdfminer.pdfinterp - WARNING - Cannot set gray non-stroke color because /'P29' is an invalid float value
2025-08-23 07:51:02,040 - pdfminer.pdfinterp - WARNING - Cannot set gray non-stroke color because /'P37' is an invalid float value
2025-08-23 07:51:02,315 - file_handlers - INFO - Extracted 83 lines from PDF
2025-08-23 07:51:02,517 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/editMessageText "HTTP/1.1 200 OK"
2025-08-23 07:51:02,738 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/editMessageText "HTTP/1.1 200 OK"
2025-08-23 07:51:03,706 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:51:03,899 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/answerCallbackQuery "HTTP/1.1 200 OK"
2025-08-23 07:51:04,109 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/editMessageText "HTTP/1.1 200 OK"
2025-08-23 07:51:04,312 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/editMessageText "HTTP/1.1 200 OK"
2025-08-23 07:51:05,016 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/editMessageText "HTTP/1.1 200 OK"
2025-08-23 07:51:13,893 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:51:24,081 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:51:34,268 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:51:44,458 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:51:54,644 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:52:04,230 - translator - INFO - Successfully translated 83 lines
2025-08-23 07:52:04,805 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/editMessageText "HTTP/1.1 200 OK"
2025-08-23 07:52:04,830 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/getUpdates "HTTP/1.1 200 OK"
2025-08-23 07:52:04,949 - document_generator - INFO - Arabic fonts registered successfully: DejaVuSans
2025-08-23 07:52:05,126 - document_generator - INFO - Created simple bilingual PDF with 83 translation pairs
2025-08-23 07:52:05,349 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/editMessageText "HTTP/1.1 200 OK"
2025-08-23 07:52:05,556 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/editMessageText "HTTP/1.1 200 OK"
2025-08-23 07:52:06,162 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/sendDocument "HTTP/1.1 200 OK"
2025-08-23 07:52:06,357 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot7597594995:AAHdB4ddDHrcerFeNG6TZ8fOwTcmSoZhv1E/deleteMessage "HTTP/1.1 200 OK"
2025-08-23 07:52:06,358 - bot_handlers - INFO - Successfully processed document for user 2018954602 in format bilingual_pdf
2025-08-23 07:52:06,358 - utils - INFO - Cleaned up file: /tmp/telegram_bot/77317cc00d794938a0374581473298ce.pdf
